,exp,data type,label,time,data
2141,UMSTBG1d,behavior,whisk,214.1,0.834809244
2142,UMSTBG1d,behavior,whisk,214.2,0.638780534
2143,UMSTBG1d,behavior,whisk,214.3,0.430397421
2144,UMSTBG1d,behavior,whisk,214.4,0.453874737
2145,UMSTBG1d,behavior,whisk,214.5,0.640602887
2146,UMSTBG1d,behavior,whisk,214.6,0.203445211
2147,UMSTBG1d,behavior,whisk,214.7,0.183602795
2148,UMSTBG1d,behavior,whisk,214.8,0.326084882
2149,UMSTBG1d,behavior,whisk,214.9,0.074584968
2150,UMSTBG1d,behavior,whisk,215,0.036097586
2151,UMSTBG1d,behavior,whisk,215.1,0.039761905
2152,UMSTBG1d,behavior,whisk,215.2,0.04590245
2153,UMSTBG1d,behavior,whisk,215.3,0.045881551
2154,UMSTBG1d,behavior,whisk,215.4,0.036378611
2155,UMSTBG1d,behavior,whisk,215.5,0.067836545
2156,UMSTBG1d,behavior,whisk,215.6,0.076064073
2157,UMSTBG1d,behavior,whisk,215.7,0.047014564
2158,UMSTBG1d,behavior,whisk,215.8,0.117157839
2159,UMSTBG1d,behavior,whisk,215.9,0.057894915
2160,UMSTBG1d,behavior,whisk,216,0.068253182
2161,UMSTBG1d,behavior,whisk,216.1,0.051885232
2162,UMSTBG1d,behavior,whisk,216.2,0.097009026
2163,UMSTBG1d,behavior,whisk,216.3,0.230583951
2164,UMSTBG1d,behavior,whisk,216.4,0.14423345
2165,UMSTBG1d,behavior,whisk,216.5,0.121487379
2166,UMSTBG1d,behavior,whisk,216.6,0.286113411
2167,UMSTBG1d,behavior,whisk,216.7,0.098377742
2168,UMSTBG1d,behavior,whisk,216.8,0.656908214
2169,UMSTBG1d,behavior,whisk,216.9,0.55895406
2170,UMSTBG1d,behavior,whisk,217,0.164446279
2171,UMSTBG1d,behavior,whisk,217.1,0.117882662
2172,UMSTBG1d,behavior,whisk,217.2,0.031973898
2173,UMSTBG1d,behavior,whisk,217.3,0.085844457
2174,UMSTBG1d,behavior,whisk,217.4,0.103342436
2175,UMSTBG1d,behavior,whisk,217.5,0.053739715
2176,UMSTBG1d,behavior,whisk,217.6,0.050736073
2177,UMSTBG1d,behavior,whisk,217.7,0.050676897
2178,UMSTBG1d,behavior,whisk,217.8,0.094111644
2179,UMSTBG1d,behavior,whisk,217.9,0.091088213
2180,UMSTBG1d,behavior,whisk,218,0.063015185
2181,UMSTBG1d,behavior,whisk,218.1,0.274112254
2182,UMSTBG1d,behavior,whisk,218.2,0.396939397
2183,UMSTBG1d,behavior,whisk,218.3,0.338365793
2184,UMSTBG1d,behavior,whisk,218.4,0.572393417
2185,UMSTBG1d,behavior,whisk,218.5,0.576116502
2186,UMSTBG1d,behavior,whisk,218.6,0.341847658
2187,UMSTBG1d,behavior,whisk,218.7,0.848544598
2188,UMSTBG1d,behavior,whisk,218.8,0.152402982
2189,UMSTBG1d,behavior,whisk,218.9,0.101209492
2190,UMSTBG1d,behavior,whisk,219,0.068885013
2191,UMSTBG1d,behavior,whisk,219.1,0.069308393
2192,UMSTBG1d,behavior,whisk,219.2,0.042946722
2193,UMSTBG1d,behavior,whisk,219.3,0.068585835
2194,UMSTBG1d,behavior,whisk,219.4,0.052117974
2195,UMSTBG1d,behavior,whisk,219.5,0.07945884
2196,UMSTBG1d,behavior,whisk,219.6,0.066687644
2197,UMSTBG1d,behavior,whisk,219.7,0.039807387
2198,UMSTBG1d,behavior,whisk,219.8,0.035154846
2199,UMSTBG1d,behavior,whisk,219.9,0.103007466
2200,UMSTBG1d,behavior,whisk,220,0.062240239
2201,UMSTBG1d,behavior,whisk,220.1,0.062303621
2202,UMSTBG1d,behavior,whisk,220.2,0.058487739
2203,UMSTBG1d,behavior,whisk,220.3,0.044653207
2204,UMSTBG1d,behavior,whisk,220.4,0.038695727
2205,UMSTBG1d,behavior,whisk,220.5,0.051510844
2206,UMSTBG1d,behavior,whisk,220.6,0.029773051
2207,UMSTBG1d,behavior,whisk,220.7,0.026862815
2208,UMSTBG1d,behavior,whisk,220.8,0.039533351
2209,UMSTBG1d,behavior,whisk,220.9,0.056985136
2210,UMSTBG1d,behavior,whisk,221,0.046274364
2211,UMSTBG1d,behavior,whisk,221.1,0.039289489
2212,UMSTBG1d,behavior,whisk,221.2,0.078360729
2213,UMSTBG1d,behavior,whisk,221.3,0.305887133
2214,UMSTBG1d,behavior,whisk,221.4,0.222609982
2215,UMSTBG1d,behavior,whisk,221.5,0.43633619
2216,UMSTBG1d,behavior,whisk,221.6,0.570908368
2217,UMSTBG1d,behavior,whisk,221.7,0.276155055
2218,UMSTBG1d,behavior,whisk,221.8,0.189324096
2219,UMSTBG1d,behavior,whisk,221.9,0.103389919
2220,UMSTBG1d,behavior,whisk,222,0.111929894
2221,UMSTBG1d,behavior,whisk,222.1,0.081283756
2222,UMSTBG1d,behavior,whisk,222.2,0.094950713
2223,UMSTBG1d,behavior,whisk,222.3,0.044053365
2224,UMSTBG1d,behavior,whisk,222.4,0.025281483
2225,UMSTBG1d,behavior,whisk,222.5,0.035159588
2226,UMSTBG1d,behavior,whisk,222.6,0.0284425
2227,UMSTBG1d,behavior,whisk,222.7,0.033921827
2228,UMSTBG1d,behavior,whisk,222.8,0.236337021
2229,UMSTBG1d,behavior,whisk,222.9,1.100257277
2230,UMSTBG1d,behavior,whisk,223,0.859744072
2231,UMSTBG1d,behavior,whisk,223.1,0.968220234
2232,UMSTBG1d,behavior,whisk,223.2,0.915113866
2233,UMSTBG1d,behavior,whisk,223.3,0.258134574
2234,UMSTBG1d,behavior,whisk,223.4,0.67856437
2235,UMSTBG1d,behavior,whisk,223.5,0.897946894
2236,UMSTBG1d,behavior,whisk,223.6,0.461321026
2237,UMSTBG1d,behavior,whisk,223.7,0.144651517
2238,UMSTBG1d,behavior,whisk,223.8,0.07685858
2239,UMSTBG1d,behavior,whisk,223.9,0.536804497
2240,UMSTBG1d,behavior,whisk,224,0.45317778
2241,UMSTBG1d,behavior,whisk,224.1,0.969676793
2242,UMSTBG1d,behavior,whisk,224.2,0.465104014
2243,UMSTBG1d,behavior,whisk,224.3,0.45812276
2244,UMSTBG1d,behavior,whisk,224.4,0.527771711
2245,UMSTBG1d,behavior,whisk,224.5,0.118513405
2246,UMSTBG1d,behavior,whisk,224.6,0.063719101
2247,UMSTBG1d,behavior,whisk,224.7,0.074557208
2248,UMSTBG1d,behavior,whisk,224.8,0.043520737
2249,UMSTBG1d,behavior,whisk,224.9,0.095605075
2250,UMSTBG1d,behavior,whisk,225,0.068915017
2251,UMSTBG1d,behavior,whisk,225.1,0.048763737
2252,UMSTBG1d,behavior,whisk,225.2,0.05607323
2253,UMSTBG1d,behavior,whisk,225.3,0.066144727
2254,UMSTBG1d,behavior,whisk,225.4,0.054565597
2255,UMSTBG1d,behavior,whisk,225.5,0.053988695
2256,UMSTBG1d,behavior,whisk,225.6,0.352412581
2257,UMSTBG1d,behavior,whisk,225.7,1.095209718
2258,UMSTBG1d,behavior,whisk,225.8,0.765875757
2259,UMSTBG1d,behavior,whisk,225.9,0.756232321
2260,UMSTBG1d,behavior,whisk,226,0.153980091
2261,UMSTBG1d,behavior,whisk,226.1,0.118560888
2262,UMSTBG1d,behavior,whisk,226.2,0.073069423
2263,UMSTBG1d,behavior,whisk,226.3,0.106529243
2264,UMSTBG1d,behavior,whisk,226.4,0.076355636
2265,UMSTBG1d,behavior,whisk,226.5,0.053903062
2266,UMSTBG1d,behavior,whisk,226.6,0.05531919
2267,UMSTBG1d,behavior,whisk,226.7,0.068505287
2268,UMSTBG1d,behavior,whisk,226.8,0.035838168
2269,UMSTBG1d,behavior,whisk,226.9,0.108312309
2270,UMSTBG1d,behavior,whisk,227,0.756502807
2271,UMSTBG1d,behavior,whisk,227.1,1.066779017
2272,UMSTBG1d,behavior,whisk,227.2,0.504609823
2273,UMSTBG1d,behavior,whisk,227.3,0.166154072
2274,UMSTBG1d,behavior,whisk,227.4,0.523417056
2275,UMSTBG1d,behavior,whisk,227.5,0.251178235
2276,UMSTBG1d,behavior,whisk,227.6,0.097301334
2277,UMSTBG1d,behavior,whisk,227.7,0.081364468
2278,UMSTBG1d,behavior,whisk,227.8,0.069437966
2279,UMSTBG1d,behavior,whisk,227.9,0.172593191
2280,UMSTBG1d,behavior,whisk,228,0.095814459
2281,UMSTBG1d,behavior,whisk,228.1,0.087000526
2282,UMSTBG1d,behavior,whisk,228.2,0.059941739
2283,UMSTBG1d,behavior,whisk,228.3,0.164206252
2284,UMSTBG1d,behavior,whisk,228.4,0.160019323
2285,UMSTBG1d,behavior,whisk,228.5,0.66160363
2286,UMSTBG1d,behavior,whisk,228.6,1.335488319
2287,UMSTBG1d,behavior,whisk,228.7,0.383551449
2288,UMSTBG1d,behavior,whisk,228.8,0.345542043
2289,UMSTBG1d,behavior,whisk,228.9,0.114799447
2290,UMSTBG1d,behavior,whisk,229,0.070701368
2291,UMSTBG1d,behavior,whisk,229.1,0.044154882
2292,UMSTBG1d,behavior,whisk,229.2,0.039970558
2293,UMSTBG1d,behavior,whisk,229.3,0.045613896
2294,UMSTBG1d,behavior,whisk,229.4,0.048493419
2295,UMSTBG1d,behavior,whisk,229.5,0.043849539
2296,UMSTBG1d,behavior,whisk,229.6,0.296537668
2297,UMSTBG1d,behavior,whisk,229.7,0.796581924
2298,UMSTBG1d,behavior,whisk,229.8,0.880944669
2299,UMSTBG1d,behavior,whisk,229.9,0.57114917
2300,UMSTBG1d,behavior,whisk,230,0.390166521
2301,UMSTBG1d,behavior,whisk,230.1,0.547359169
2302,UMSTBG1d,behavior,whisk,230.2,0.260699064
2303,UMSTBG1d,behavior,whisk,230.3,0.373426706
2304,UMSTBG1d,behavior,whisk,230.4,0.819303572
2305,UMSTBG1d,behavior,whisk,230.5,0.589843988
2306,UMSTBG1d,behavior,whisk,230.6,0.979988098
2307,UMSTBG1d,behavior,whisk,230.7,1.241283059
2308,UMSTBG1d,behavior,whisk,230.8,0.420139164
2309,UMSTBG1d,behavior,whisk,230.9,0.610898078
2310,UMSTBG1d,behavior,whisk,231,0.577954948
2311,UMSTBG1d,behavior,whisk,231.1,0.410000324
2312,UMSTBG1d,behavior,whisk,231.2,0.321430028
2313,UMSTBG1d,behavior,whisk,231.3,0.560631156
2314,UMSTBG1d,behavior,whisk,231.4,0.370202869
2315,UMSTBG1d,behavior,whisk,231.5,0.342084557
2316,UMSTBG1d,behavior,whisk,231.6,0.523638308
2317,UMSTBG1d,behavior,whisk,231.7,0.284141243
2318,UMSTBG1d,behavior,whisk,231.8,0.107946724
2319,UMSTBG1d,behavior,whisk,231.9,0.139634803
2320,UMSTBG1d,behavior,whisk,232,0.081282407
2321,UMSTBG1d,behavior,whisk,232.1,0.033753544
2322,UMSTBG1d,behavior,whisk,232.2,0.05897817
2323,UMSTBG1d,behavior,whisk,232.3,0.040370766
2324,UMSTBG1d,behavior,whisk,232.4,0.042486802
2325,UMSTBG1d,behavior,whisk,232.5,0.054073464
2326,UMSTBG1d,behavior,whisk,232.6,0.03540349
2327,UMSTBG1d,behavior,whisk,232.7,0.027381944
2328,UMSTBG1d,behavior,whisk,232.8,0.834838867
2329,UMSTBG1d,behavior,whisk,232.9,0.708955109
2330,UMSTBG1d,behavior,whisk,233,0.360580593
2331,UMSTBG1d,behavior,whisk,233.1,0.638281047
2332,UMSTBG1d,behavior,whisk,233.2,0.463099957
2333,UMSTBG1d,behavior,whisk,233.3,0.300815135
2334,UMSTBG1d,behavior,whisk,233.4,0.171644971
2335,UMSTBG1d,behavior,whisk,233.5,0.096913874
2336,UMSTBG1d,behavior,whisk,233.6,0.070073403
2337,UMSTBG1d,behavior,whisk,233.7,0.096424438
2338,UMSTBG1d,behavior,whisk,233.8,0.081263632
2339,UMSTBG1d,behavior,whisk,233.9,0.086048782
2340,UMSTBG1d,behavior,whisk,234,0.041681383
2341,UMSTBG1d,behavior,whisk,234.1,0.075087704
2342,UMSTBG1d,behavior,whisk,234.2,0.096847802
2343,UMSTBG1d,behavior,whisk,234.3,1.514815331
2344,UMSTBG1d,behavior,whisk,234.4,1.266563416
2345,UMSTBG1d,behavior,whisk,234.5,0.667348087
2346,UMSTBG1d,behavior,whisk,234.6,0.761570156
2347,UMSTBG1d,behavior,whisk,234.7,0.36123547
2348,UMSTBG1d,behavior,whisk,234.8,0.273349255
2349,UMSTBG1d,behavior,whisk,234.9,0.403704166
2350,UMSTBG1d,behavior,whisk,235,0.342803568
2351,UMSTBG1d,behavior,whisk,235.1,0.340131074
2352,UMSTBG1d,behavior,whisk,235.2,0.067885809
2353,UMSTBG1d,behavior,whisk,235.3,0.067098558
2354,UMSTBG1d,behavior,whisk,235.4,0.058754832
2355,UMSTBG1d,behavior,whisk,235.5,0.050378222
2356,UMSTBG1d,behavior,whisk,235.6,0.029813861
2357,UMSTBG1d,behavior,whisk,235.7,0.049571689
2358,UMSTBG1d,behavior,whisk,235.8,0.055690989
2359,UMSTBG1d,behavior,whisk,235.9,0.133427098
2360,UMSTBG1d,behavior,whisk,236,0.078333341
2361,UMSTBG1d,behavior,whisk,236.1,0.069623582
2362,UMSTBG1d,behavior,whisk,236.2,0.05534796
2363,UMSTBG1d,behavior,whisk,236.3,0.031795345
2364,UMSTBG1d,behavior,whisk,236.4,0.063845076
2365,UMSTBG1d,behavior,whisk,236.5,0.424072623
2366,UMSTBG1d,behavior,whisk,236.6,0.560501099
2367,UMSTBG1d,behavior,whisk,236.7,0.410399079
2368,UMSTBG1d,behavior,whisk,236.8,0.291516513
2369,UMSTBG1d,behavior,whisk,236.9,0.373910427
2370,UMSTBG1d,behavior,whisk,237,0.261017829
2371,UMSTBG1d,behavior,whisk,237.1,0.122186996
2372,UMSTBG1d,behavior,whisk,237.2,0.191713855
2373,UMSTBG1d,behavior,whisk,237.3,0.383892536
2374,UMSTBG1d,behavior,whisk,237.4,0.166456029
2375,UMSTBG1d,behavior,whisk,237.5,0.228170589
2376,UMSTBG1d,behavior,whisk,237.6,0.638777912
2377,UMSTBG1d,behavior,whisk,237.7,0.644420922
2378,UMSTBG1d,behavior,whisk,237.8,0.199181035
2379,UMSTBG1d,behavior,whisk,237.9,0.168895066
2380,UMSTBG1d,behavior,whisk,238,0.058238029
2381,UMSTBG1d,behavior,whisk,238.1,0.079474807
2382,UMSTBG1d,behavior,whisk,238.2,0.075444564
2383,UMSTBG1d,behavior,whisk,238.3,0.053139031
2384,UMSTBG1d,behavior,whisk,238.4,0.027817383
2385,UMSTBG1d,behavior,whisk,238.5,0.037679855
2386,UMSTBG1d,behavior,whisk,238.6,0.094871081
2387,UMSTBG1d,behavior,whisk,238.7,0.055001836
2388,UMSTBG1d,behavior,whisk,238.8,0.053661268
2389,UMSTBG1d,behavior,whisk,238.9,0.059255887
2390,UMSTBG1d,behavior,whisk,239,0.043800756
2391,UMSTBG1d,behavior,whisk,239.1,0.048933979
2392,UMSTBG1d,behavior,whisk,239.2,0.031280998
2393,UMSTBG1d,behavior,whisk,239.3,0.079051875
2394,UMSTBG1d,behavior,whisk,239.4,0.042758461
2395,UMSTBG1d,behavior,whisk,239.5,0.01993707
2396,UMSTBG1d,behavior,whisk,239.6,0.048004564
2397,UMSTBG1d,behavior,whisk,239.7,0.046147291
2398,UMSTBG1d,behavior,whisk,239.8,0.123648651
2399,UMSTBG1d,behavior,whisk,239.9,0.122083366
2400,UMSTBG1d,behavior,whisk,240,0.07862065
2401,UMSTBG1d,behavior,whisk,240.1,0.078039743
2402,UMSTBG1d,behavior,whisk,240.2,0.062229466
2403,UMSTBG1d,behavior,whisk,240.3,0.124128699
2404,UMSTBG1d,behavior,whisk,240.4,0.157144889
2405,UMSTBG1d,behavior,whisk,240.5,0.110946059
2406,UMSTBG1d,behavior,whisk,240.6,0.069758601
2407,UMSTBG1d,behavior,whisk,240.7,0.092716016
2408,UMSTBG1d,behavior,whisk,240.8,0.03331114
2409,UMSTBG1d,behavior,whisk,240.9,0.068265967
2410,UMSTBG1d,behavior,whisk,241,0.060155343
2411,UMSTBG1d,behavior,whisk,241.1,0.079773292
2412,UMSTBG1d,behavior,whisk,241.2,0.045019284
2413,UMSTBG1d,behavior,whisk,241.3,0.087316148
2414,UMSTBG1d,behavior,whisk,241.4,0.060272288
2415,UMSTBG1d,behavior,whisk,241.5,0.042926148
2416,UMSTBG1d,behavior,whisk,241.6,0.07334321
2417,UMSTBG1d,behavior,whisk,241.7,0.052696109
2418,UMSTBG1d,behavior,whisk,241.8,0.039572071
2419,UMSTBG1d,behavior,whisk,241.9,0.122307159
2420,UMSTBG1d,behavior,whisk,242,0.394840747
2421,UMSTBG1d,behavior,whisk,242.1,0.15465261
2422,UMSTBG1d,behavior,whisk,242.2,0.413792133
2423,UMSTBG1d,behavior,whisk,242.3,0.207886949
2424,UMSTBG1d,behavior,whisk,242.4,0.260615736
2425,UMSTBG1d,behavior,whisk,242.5,0.557424307
2426,UMSTBG1d,behavior,whisk,242.6,0.255173892
2427,UMSTBG1d,behavior,whisk,242.7,0.126539648
2428,UMSTBG1d,behavior,whisk,242.8,0.382079035
2429,UMSTBG1d,behavior,whisk,242.9,0.138922885
2430,UMSTBG1d,behavior,whisk,243,0.061661631
2431,UMSTBG1d,behavior,whisk,243.1,0.05698109
2432,UMSTBG1d,behavior,whisk,243.2,0.046531633
2433,UMSTBG1d,behavior,whisk,243.3,0.045573056
2434,UMSTBG1d,behavior,whisk,243.4,0.058543283
2435,UMSTBG1d,behavior,whisk,243.5,0.038675677
2436,UMSTBG1d,behavior,whisk,243.6,0.047041472
2437,UMSTBG1d,behavior,whisk,243.7,0.050610438
2438,UMSTBG1d,behavior,whisk,243.8,0.132870376
2439,UMSTBG1d,behavior,whisk,243.9,0.203450844
2440,UMSTBG1d,behavior,whisk,244,0.291761279
2441,UMSTBG1d,behavior,whisk,244.1,0.34603563
2442,UMSTBG1d,behavior,whisk,244.2,0.083520882
2443,UMSTBG1d,behavior,whisk,244.3,0.045629635
2444,UMSTBG1d,behavior,whisk,244.4,0.051165584
2445,UMSTBG1d,behavior,whisk,244.5,0.05231737
2446,UMSTBG1d,behavior,whisk,244.6,0.03401874
2447,UMSTBG1d,behavior,whisk,244.7,0.041503366
2448,UMSTBG1d,behavior,whisk,244.8,0.042576388
2449,UMSTBG1d,behavior,whisk,244.9,0.022857377
2450,UMSTBG1d,behavior,whisk,245,0.025656039
2451,UMSTBG1d,behavior,whisk,245.1,0.070566513
2452,UMSTBG1d,behavior,whisk,245.2,0.263665617
2453,UMSTBG1d,behavior,whisk,245.3,0.12576817
2454,UMSTBG1d,behavior,whisk,245.4,0.190708637
2455,UMSTBG1d,behavior,whisk,245.5,0.081564531
2456,UMSTBG1d,behavior,whisk,245.6,0.175461352
2457,UMSTBG1d,behavior,whisk,245.7,0.214081064
2458,UMSTBG1d,behavior,whisk,245.8,0.121355034
2459,UMSTBG1d,behavior,whisk,245.9,0.10089574
2460,UMSTBG1d,behavior,whisk,246,0.114858292
2461,UMSTBG1d,behavior,whisk,246.1,0.096697204
2462,UMSTBG1d,behavior,whisk,246.2,0.063556641
2463,UMSTBG1d,behavior,whisk,246.3,0.053853672
2464,UMSTBG1d,behavior,whisk,246.4,0.075918317
2465,UMSTBG1d,behavior,whisk,246.5,0.077350594
2466,UMSTBG1d,behavior,whisk,246.6,0.032087151
2467,UMSTBG1d,behavior,whisk,246.7,0.037073031
2468,UMSTBG1d,behavior,whisk,246.8,0.06049661
2469,UMSTBG1d,behavior,whisk,246.9,0.055121254
2470,UMSTBG1d,behavior,whisk,247,0.042782772
2471,UMSTBG1d,behavior,whisk,247.1,0.030509809
2472,UMSTBG1d,behavior,whisk,247.2,0.040488876
2473,UMSTBG1d,behavior,whisk,247.3,0.028323747
2474,UMSTBG1d,behavior,whisk,247.4,0.028739765
2475,UMSTBG1d,behavior,whisk,247.5,0.041421231
2476,UMSTBG1d,behavior,whisk,247.6,0.034246173
2477,UMSTBG1d,behavior,whisk,247.7,0.028172852
2478,UMSTBG1d,behavior,whisk,247.8,0.025056699
2479,UMSTBG1d,behavior,whisk,247.9,0.059758481
2480,UMSTBG1d,behavior,whisk,248,0.029804284
2481,UMSTBG1d,behavior,whisk,248.1,0.051094424
2482,UMSTBG1d,behavior,whisk,248.2,0.034302656
2483,UMSTBG1d,behavior,whisk,248.3,0.068584599
2484,UMSTBG1d,behavior,whisk,248.4,0.089577533
2485,UMSTBG1d,behavior,whisk,248.5,0.105791949
2486,UMSTBG1d,behavior,whisk,248.6,0.064661711
2487,UMSTBG1d,behavior,whisk,248.7,0.14485316
2488,UMSTBG1d,behavior,whisk,248.8,0.090520859
2489,UMSTBG1d,behavior,whisk,248.9,0.063966595
2490,UMSTBG1d,behavior,whisk,249,0.108197302
2491,UMSTBG1d,behavior,whisk,249.1,0.043290477
2492,UMSTBG1d,behavior,whisk,249.2,0.049152572
2493,UMSTBG1d,behavior,whisk,249.3,0.04123329
2494,UMSTBG1d,behavior,whisk,249.4,0.043764051
2495,UMSTBG1d,behavior,whisk,249.5,0.041196514
2496,UMSTBG1d,behavior,whisk,249.6,0.047051579
2497,UMSTBG1d,behavior,whisk,249.7,0.043252259
2498,UMSTBG1d,behavior,whisk,249.8,0.036888272
2499,UMSTBG1d,behavior,whisk,249.9,0.152072832
2500,UMSTBG1d,behavior,whisk,250,0.082247555
2501,UMSTBG1d,behavior,whisk,250.1,0.06815242
2502,UMSTBG1d,behavior,whisk,250.2,0.082129754
2503,UMSTBG1d,behavior,whisk,250.3,0.069291808
2504,UMSTBG1d,behavior,whisk,250.4,0.037118126
2505,UMSTBG1d,behavior,whisk,250.5,0.121963054
2506,UMSTBG1d,behavior,whisk,250.6,0.193417564
2507,UMSTBG1d,behavior,whisk,250.7,0.300198525
2508,UMSTBG1d,behavior,whisk,250.8,0.157210901
2509,UMSTBG1d,behavior,whisk,250.9,0.271176904
2510,UMSTBG1d,behavior,whisk,251,0.701158702
2511,UMSTBG1d,behavior,whisk,251.1,0.631444037
2512,UMSTBG1d,behavior,whisk,251.2,0.504827321
2513,UMSTBG1d,behavior,whisk,251.3,0.416449547
2514,UMSTBG1d,behavior,whisk,251.4,0.216129258
2515,UMSTBG1d,behavior,whisk,251.5,0.058029819
2516,UMSTBG1d,behavior,whisk,251.6,0.049120277
2517,UMSTBG1d,behavior,whisk,251.7,0.052139536
2518,UMSTBG1d,behavior,whisk,251.8,0.050740685
2519,UMSTBG1d,behavior,whisk,251.9,0.063639484
2520,UMSTBG1d,behavior,whisk,252,0.047834087
2521,UMSTBG1d,behavior,whisk,252.1,0.065452203
2522,UMSTBG1d,behavior,whisk,252.2,0.193304345
2523,UMSTBG1d,behavior,whisk,252.3,1.01115787
2524,UMSTBG1d,behavior,whisk,252.4,1.560216308
2525,UMSTBG1d,behavior,whisk,252.5,0.923097074
2526,UMSTBG1d,behavior,whisk,252.6,0.583788455
2527,UMSTBG1d,behavior,whisk,252.7,0.281828135
2528,UMSTBG1d,behavior,whisk,252.8,0.230935037
2529,UMSTBG1d,behavior,whisk,252.9,0.264097184
2530,UMSTBG1d,behavior,whisk,253,0.072182439
2531,UMSTBG1d,behavior,whisk,253.1,0.080749661
2532,UMSTBG1d,behavior,whisk,253.2,0.06690371
2533,UMSTBG1d,behavior,whisk,253.3,0.090601943
2534,UMSTBG1d,behavior,whisk,253.4,0.078654952
2535,UMSTBG1d,behavior,whisk,253.5,0.063066363
2536,UMSTBG1d,behavior,whisk,253.6,0.040414382
2537,UMSTBG1d,behavior,whisk,253.7,0.057726283
2538,UMSTBG1d,behavior,whisk,253.8,0.052698586
2539,UMSTBG1d,behavior,whisk,253.9,0.089596927
2540,UMSTBG1d,behavior,whisk,254,0.047099113
2541,UMSTBG1d,behavior,whisk,254.1,0.041571993
2542,UMSTBG1d,behavior,whisk,254.2,0.054470349
2543,UMSTBG1d,behavior,whisk,254.3,0.046787512
2544,UMSTBG1d,behavior,whisk,254.4,0.073303334
2545,UMSTBG1d,behavior,whisk,254.5,0.058291327
2546,UMSTBG1d,behavior,whisk,254.6,0.059276294
2547,UMSTBG1d,behavior,whisk,254.7,0.061506253
2548,UMSTBG1d,behavior,whisk,254.8,0.04480968
2549,UMSTBG1d,behavior,whisk,254.9,0.04728581
2550,UMSTBG1d,behavior,whisk,255,0.030251578
2551,UMSTBG1d,behavior,whisk,255.1,0.025213553
2552,UMSTBG1d,behavior,whisk,255.2,0.032248106
2553,UMSTBG1d,behavior,whisk,255.3,0.19276762
2554,UMSTBG1d,behavior,whisk,255.4,0.253067046
2555,UMSTBG1d,behavior,whisk,255.5,0.133657143
2556,UMSTBG1d,behavior,whisk,255.6,0.300779164
2557,UMSTBG1d,behavior,whisk,255.7,0.445462495
2558,UMSTBG1d,behavior,whisk,255.8,0.741733849
2559,UMSTBG1d,behavior,whisk,255.9,0.49440065
2560,UMSTBG1d,behavior,whisk,256,0.077571891
2561,UMSTBG1d,behavior,whisk,256.1,0.079229169
2562,UMSTBG1d,behavior,whisk,256.2,0.062095169
2563,UMSTBG1d,behavior,whisk,256.3,0.108944297
2564,UMSTBG1d,behavior,whisk,256.4,0.078257672
2565,UMSTBG1d,behavior,whisk,256.5,0.048755299
2566,UMSTBG1d,behavior,whisk,256.6,0.066488698
2567,UMSTBG1d,behavior,whisk,256.7,0.175728083
2568,UMSTBG1d,behavior,whisk,256.8,0.048836648
2569,UMSTBG1d,behavior,whisk,256.9,0.038476516
2570,UMSTBG1d,behavior,whisk,257,0.055485982
2571,UMSTBG1d,behavior,whisk,257.1,0.070582815
2572,UMSTBG1d,behavior,whisk,257.2,0.096007682
2573,UMSTBG1d,behavior,whisk,257.3,0.045591559
2574,UMSTBG1d,behavior,whisk,257.4,0.040113684
2575,UMSTBG1d,behavior,whisk,257.5,0.049453963
2576,UMSTBG1d,behavior,whisk,257.6,0.05227102
2577,UMSTBG1d,behavior,whisk,257.7,0.037852574
2578,UMSTBG1d,behavior,whisk,257.8,0.039998297
2579,UMSTBG1d,behavior,whisk,257.9,0.070305057
2580,UMSTBG1d,behavior,whisk,258,0.062653564
2581,UMSTBG1d,behavior,whisk,258.1,0.04987241
2582,UMSTBG1d,behavior,whisk,258.2,0.10333211
2583,UMSTBG1d,behavior,whisk,258.3,0.094013661
2584,UMSTBG1d,behavior,whisk,258.4,0.067381963
2585,UMSTBG1d,behavior,whisk,258.5,0.09992633
2586,UMSTBG1d,behavior,whisk,258.6,0.039311554
2587,UMSTBG1d,behavior,whisk,258.7,0.082672656
2588,UMSTBG1d,behavior,whisk,258.8,0.057749957
2589,UMSTBG1d,behavior,whisk,258.9,0.070361882
2590,UMSTBG1d,behavior,whisk,259,0.062049538
2591,UMSTBG1d,behavior,whisk,259.1,0.08074417
2592,UMSTBG1d,behavior,whisk,259.2,0.065973632
2593,UMSTBG1d,behavior,whisk,259.3,0.062240142
2594,UMSTBG1d,behavior,whisk,259.4,0.06939818
2595,UMSTBG1d,behavior,whisk,259.5,0.035425659
2596,UMSTBG1d,behavior,whisk,259.6,0.147835925
2597,UMSTBG1d,behavior,whisk,259.7,0.437776685
2598,UMSTBG1d,behavior,whisk,259.8,1.110277534
2599,UMSTBG1d,behavior,whisk,259.9,0.989711821
2600,UMSTBG1d,behavior,whisk,260,0.371990353
2601,UMSTBG1d,behavior,whisk,260.1,0.367628187
2602,UMSTBG1d,behavior,whisk,260.2,0.814913452
2603,UMSTBG1d,behavior,whisk,260.3,0.13726379
2604,UMSTBG1d,behavior,whisk,260.4,0.191792324
2605,UMSTBG1d,behavior,whisk,260.5,0.312024981
2606,UMSTBG1d,behavior,whisk,260.6,0.615226328
2607,UMSTBG1d,behavior,whisk,260.7,0.247967079
2608,UMSTBG1d,behavior,whisk,260.8,0.126798466
2609,UMSTBG1d,behavior,whisk,260.9,0.465998322
